categoria,periodo,valor,año,trimestre,fuente
Otros ingresos,2020-Q4,701144.2914389997,2020,4,Gobierno General
Otros ingresos,2021-Q1,912321.900909,2021,1,Gobierno General
Otros ingresos,2021-Q2,803859.9990699997,2021,2,Gobierno General
Otros ingresos,2021-Q3,1143547.534999,2021,3,Gobierno General
Otros ingresos,2021-Q4,1102512.870570593,2021,4,Gobierno General
Otros ingresos,2022-Q1,1137024.227499,2022,1,Gobierno General
Otros ingresos,2022-Q2,1088668.1714849998,2022,2,Gobierno General
Otros ingresos,2022-Q3,949411.3451169999,2022,3,Gobierno General
Otros ingresos,2022-Q4,982914.614146,2022,4,Gobierno General
Otros ingresos,2023-Q1,1233076.762741,2023,1,Gobierno General
Otros ingresos,2023-Q2,1770486.161292,2023,2,Gobierno General
Otros ingresos,2023-Q3,396325.41514058755,2023,3,Gobierno General
Otros ingresos,2023-Q4,1605865.9436630034,2023,4,Gobierno General
Otros ingresos,2024-Q1,1286637.325139,2024,1,Gobierno General
Otros ingresos,2024-Q2,1073385.993618,2024,2,Gobierno General
Otros ingresos,2024-Q3,1231165.879854,2024,3,Gobierno General
Otros ingresos,2024-Q4,1911369.7531969997,2024,4,Gobierno General
Otros ingresos,2025-Q1,914511.0001279999,2025,1,Gobierno General
Otros ingresos,2025-Q2,868084.505988,2025,2,Gobierno General
Otros ingresos,2025-Q3,992571.8144059998,2025,3,Gobierno General
Otros ingresos,2025-Q4,1374040.9658151816,2025,4,Gobierno General
