categoria,periodo,valor,año,trimestre,fuente
endeudamiento_externo_neto,2025-Q3,1359157.6963799999,2025,3,Gobierno Central
endeudamiento_externo_neto,2025-Q4,314016.28933999996,2025,4,Gobierno Central
endeudamiento_interno_neto,2017-Q1,-102953.96231999993,2017,1,Gobierno Central
endeudamiento_interno_neto,2017-Q2,2944969.686,2017,2,Gobierno Central
endeudamiento_interno_neto,2017-Q3,610898.567,2017,3,Gobierno Central
endeudamiento_interno_neto,2017-Q4,1360609.82,2017,4,Gobierno Central
endeudamiento_interno_neto,2018-Q1,-1574521.0422000003,2018,1,Gobierno Central
endeudamiento_interno_neto,2018-Q2,400441.67300000007,2018,2,Gobierno Central
endeudamiento_interno_neto,2018-Q3,2469022.92944,2018,3,Gobierno Central
endeudamiento_interno_neto,2018-Q4,1177911.528,2018,4,Gobierno Central
endeudamiento_interno_neto,2019-Q1,305746.07186,2019,1,Gobierno Central
endeudamiento_interno_neto,2019-Q2,2071926.967,2019,2,Gobierno Central
endeudamiento_interno_neto,2019-Q3,828678.8119999999,2019,3,Gobierno Central
endeudamiento_interno_neto,2019-Q4,615758.5109,2019,4,Gobierno Central
endeudamiento_interno_neto,2020-Q1,-1306354.61524,2020,1,Gobierno Central
endeudamiento_interno_neto,2020-Q2,3119666.901,2020,2,Gobierno Central
endeudamiento_interno_neto,2020-Q3,2289377.4830000005,2020,3,Gobierno Central
endeudamiento_interno_neto,2020-Q4,990205.5179999996,2020,4,Gobierno Central
endeudamiento_interno_neto,2021-Q1,-2223328.59704,2021,1,Gobierno Central
endeudamiento_interno_neto,2021-Q2,1164524.6860000002,2021,2,Gobierno Central
endeudamiento_interno_neto,2021-Q3,2555672.3239999996,2021,3,Gobierno Central
endeudamiento_interno_neto,2021-Q4,1725211.993,2021,4,Gobierno Central
endeudamiento_interno_neto,2022-Q1,-2175458.0713,2022,1,Gobierno Central
endeudamiento_interno_neto,2022-Q2,3324351.6360000004,2022,2,Gobierno Central
endeudamiento_interno_neto,2022-Q3,85721.45599999992,2022,3,Gobierno Central
endeudamiento_interno_neto,2022-Q4,608356.5029999999,2022,4,Gobierno Central
endeudamiento_interno_neto,2023-Q1,-2786726.9713600003,2023,1,Gobierno Central
endeudamiento_interno_neto,2023-Q2,2966453.906999999,2023,2,Gobierno Central
endeudamiento_interno_neto,2023-Q3,-310284.5670000004,2023,3,Gobierno Central
endeudamiento_interno_neto,2023-Q4,2426823.39,2023,4,Gobierno Central
endeudamiento_interno_neto,2024-Q1,600632.6363299998,2024,1,Gobierno Central
endeudamiento_interno_neto,2024-Q2,1927029.5239999995,2024,2,Gobierno Central
endeudamiento_interno_neto,2024-Q3,4299064.254999999,2024,3,Gobierno Central
endeudamiento_interno_neto,2024-Q4,-1899378.8360000001,2024,4,Gobierno Central
endeudamiento_interno_neto,2025-Q1,226574.74417999986,2025,1,Gobierno Central
endeudamiento_interno_neto,2025-Q2,4941162.924,2025,2,Gobierno Central
endeudamiento_interno_neto,2025-Q3,1014802.955,2025,3,Gobierno Central
endeudamiento_interno_neto,2025-Q4,-440806.94600000023,2025,4,Gobierno Central
bono_de_reconocimiento,2017-Q1,-151660.445,2017,1,Gobierno Central
bono_de_reconocimiento,2017-Q2,-143273.30800000002,2017,2,Gobierno Central
bono_de_reconocimiento,2017-Q3,-171517.984,2017,3,Gobierno Central
bono_de_reconocimiento,2017-Q4,-169005.35,2017,4,Gobierno Central
bono_de_reconocimiento,2018-Q1,-132347.858181,2018,1,Gobierno Central
bono_de_reconocimiento,2018-Q2,-127110.423521,2018,2,Gobierno Central
bono_de_reconocimiento,2018-Q3,-156203.51438100002,2018,3,Gobierno Central
bono_de_reconocimiento,2018-Q4,-156050.23241599998,2018,4,Gobierno Central
bono_de_reconocimiento,2019-Q1,-108166.92419300001,2019,1,Gobierno Central
bono_de_reconocimiento,2019-Q2,-107125.82564,2019,2,Gobierno Central
bono_de_reconocimiento,2019-Q3,-124804.15372500001,2019,3,Gobierno Central
bono_de_reconocimiento,2019-Q4,-127353.12593,2019,4,Gobierno Central
bono_de_reconocimiento,2020-Q1,-93001.86652499999,2020,1,Gobierno Central
bono_de_reconocimiento,2020-Q2,-93458.182814,2020,2,Gobierno Central
bono_de_reconocimiento,2020-Q3,-105227.946242,2020,3,Gobierno Central
bono_de_reconocimiento,2020-Q4,-104858.78371199999,2020,4,Gobierno Central
bono_de_reconocimiento,2021-Q1,-79403.593093,2021,1,Gobierno Central
bono_de_reconocimiento,2021-Q2,-77266.698531,2021,2,Gobierno Central
bono_de_reconocimiento,2021-Q3,-87033.19181600002,2021,3,Gobierno Central
bono_de_reconocimiento,2021-Q4,-87082.50413,2021,4,Gobierno Central
bono_de_reconocimiento,2022-Q1,-69685.11379199999,2022,1,Gobierno Central
bono_de_reconocimiento,2022-Q2,-75500.99813100001,2022,2,Gobierno Central
bono_de_reconocimiento,2022-Q3,-83755.028036,2022,3,Gobierno Central
bono_de_reconocimiento,2022-Q4,-82546.43044,2022,4,Gobierno Central
bono_de_reconocimiento,2023-Q1,-76180.055632,2023,1,Gobierno Central
bono_de_reconocimiento,2023-Q2,-71364.56787799999,2023,2,Gobierno Central
bono_de_reconocimiento,2023-Q3,-50216.46995599999,2023,3,Gobierno Central
bono_de_reconocimiento,2023-Q4,-78505.076811,2023,4,Gobierno Central
bono_de_reconocimiento,2024-Q1,-53201.77203100001,2024,1,Gobierno Central
bono_de_reconocimiento,2024-Q2,-51160.90238299999,2024,2,Gobierno Central
bono_de_reconocimiento,2024-Q3,-47702.222307000004,2024,3,Gobierno Central
bono_de_reconocimiento,2024-Q4,-43685.351246,2024,4,Gobierno Central
bono_de_reconocimiento,2025-Q1,-34376.115786,2025,1,Gobierno Central
bono_de_reconocimiento,2025-Q2,-30581.005461999997,2025,2,Gobierno Central
bono_de_reconocimiento,2025-Q3,-30024.818081999998,2025,3,Gobierno Central
bono_de_reconocimiento,2025-Q4,-32945.662504,2025,4,Gobierno Central
PASIVOS_NETOS_INCURRIDOS,2017-Q1,-425212.863547,2017,1,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2017-Q2,4155770.3027150007,2017,2,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2017-Q3,515826.433279,2017,3,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2017-Q4,1217299.4547599999,2017,4,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2018-Q1,-599841.676139,2018,1,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2018-Q2,267454.6663749999,2018,2,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2018-Q3,2336269.413291,2018,3,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2018-Q4,1009094.0320699998,2018,4,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2019-Q1,35907.51130900002,2019,1,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2019-Q2,2294367.953391,2019,2,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2019-Q3,1366019.3368590001,2019,3,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2019-Q4,510508.3947510001,2019,4,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2020-Q1,959062.7758279999,2020,1,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2020-Q2,4653334.411476,2020,2,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2020-Q3,1313765.9581080002,2020,3,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2020-Q4,1161730.8354259997,2020,4,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2021-Q1,633169.9825649997,2021,1,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2021-Q2,3520943.2811690005,2021,2,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2021-Q3,8035628.571845998,2021,3,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2021-Q4,2188529.230916406,2021,4,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2022-Q1,2475742.687524,2022,1,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2022-Q2,3228024.1139350007,2022,2,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2022-Q3,12516.314553999955,2022,3,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2022-Q4,359672.0912480001,2022,4,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2023-Q1,-3053724.093486,2023,1,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2023-Q2,3167987.819385999,2023,2,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2023-Q3,2173176.6928489995,2023,3,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2023-Q4,2349274.1678530006,2023,4,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2024-Q1,1860034.8570639996,2024,1,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2024-Q2,1877436.781330999,2024,2,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2024-Q3,5862220.226402,2024,3,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2024-Q4,-1831656.1454340005,2024,4,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2025-Q1,1337747.9586820009,2025,1,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2025-Q2,4874566.649766,2025,2,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2025-Q3,2340045.4246169995,2025,3,Gobierno General
PASIVOS_NETOS_INCURRIDOS,2025-Q4,-164389.53547732293,2025,4,Gobierno General
endeudamiento_externo_neto,2017-Q1,-22865.41927,2017,1,Gobierno General
endeudamiento_externo_neto,2017-Q2,1353374.4838800004,2017,2,Gobierno General
endeudamiento_externo_neto,2017-Q3,74198.58869,2017,3,Gobierno General
endeudamiento_externo_neto,2017-Q4,9911.67401,2017,4,Gobierno General
endeudamiento_externo_neto,2018-Q1,1271794.9615900002,2018,1,Gobierno General
endeudamiento_externo_neto,2018-Q2,-7259.5652,2018,2,Gobierno General
endeudamiento_externo_neto,2018-Q3,20345.859740000004,2018,3,Gobierno General
endeudamiento_externo_neto,2018-Q4,-16086.93731,2018,4,Gobierno General
endeudamiento_externo_neto,2019-Q1,-9185.49206,2019,1,Gobierno General
endeudamiento_externo_neto,2019-Q2,331662.12664000003,2019,2,Gobierno General
endeudamiento_externo_neto,2019-Q3,663620.4627999999,2019,3,Gobierno General
endeudamiento_externo_neto,2019-Q4,14941.348960000001,2019,4,Gobierno General
endeudamiento_externo_neto,2020-Q1,2519786.58691,2020,1,Gobierno General
endeudamiento_externo_neto,2020-Q2,1628492.1591500002,2020,2,Gobierno General
endeudamiento_externo_neto,2020-Q3,-871882.04925,2020,3,Gobierno General
endeudamiento_externo_neto,2020-Q4,274868.81108,2020,4,Gobierno General
endeudamiento_externo_neto,2021-Q1,3098925.0481199995,2021,1,Gobierno General
endeudamiento_externo_neto,2021-Q2,2435235.69786,2021,2,Gobierno General
endeudamiento_externo_neto,2021-Q3,5566866.224199999,2021,3,Gobierno General
endeudamiento_externo_neto,2021-Q4,544439.07966,2021,4,Gobierno General
endeudamiento_externo_neto,2022-Q1,4905741.6216899995,2022,1,Gobierno General
endeudamiento_externo_neto,2022-Q2,-14689.49126,2022,2,Gobierno General
endeudamiento_externo_neto,2022-Q3,15427.839170000001,2022,3,Gobierno General
endeudamiento_externo_neto,2022-Q4,-160455.45826999997,2022,4,Gobierno General
endeudamiento_externo_neto,2023-Q1,-9940.46466,2023,1,Gobierno General
endeudamiento_externo_neto,2023-Q2,276074.14574999997,2023,2,Gobierno General
endeudamiento_externo_neto,2023-Q3,2531891.039,2023,3,Gobierno General
endeudamiento_externo_neto,2023-Q4,6929.3721300000025,2023,4,Gobierno General
endeudamiento_externo_neto,2024-Q1,1530988.67919,2024,1,Gobierno General
endeudamiento_externo_neto,2024-Q2,2728.2928800000013,2024,2,Gobierno General
endeudamiento_externo_neto,2024-Q3,1611928.03382,2024,3,Gobierno General
endeudamiento_externo_neto,2024-Q4,112390.53090000001,2024,4,Gobierno General
endeudamiento_externo_neto,2025-Q1,1408973.82765,2025,1,Gobierno General
endeudamiento_externo_neto,2025-Q2,-30521.26088,2025,2,Gobierno General
endeudamiento_externo_neto,2025-Q3,1359157.6963799999,2025,3,Gobierno General
endeudamiento_externo_neto,2025-Q4,314016.28933999996,2025,4,Gobierno General
endeudamiento_interno_neto,2017-Q1,-250686.99927699994,2017,1,Gobierno General
endeudamiento_interno_neto,2017-Q2,2945669.1268350002,2017,2,Gobierno General
endeudamiento_interno_neto,2017-Q3,613145.828589,2017,3,Gobierno General
