categoria,periodo,valor,año,trimestre,fuente
Subsidios y donaciones,2018-Q3,2962658.8108249996,2018,3,Gobierno General
Subsidios y donaciones,2018-Q4,4025613.7700300007,2018,4,Gobierno General
Subsidios y donaciones,2019-Q1,2968916.2075580005,2019,1,Gobierno General
Subsidios y donaciones,2019-Q2,3554688.574347002,2019,2,Gobierno General
Subsidios y donaciones,2019-Q3,3391287.0319649996,2019,3,Gobierno General
Subsidios y donaciones,2019-Q4,4393144.460074998,2019,4,Gobierno General
Subsidios y donaciones,2020-Q1,3216841.8801959995,2020,1,Gobierno General
Subsidios y donaciones,2020-Q2,4118351.155605999,2020,2,Gobierno General
Subsidios y donaciones,2020-Q3,6819373.499674001,2020,3,Gobierno General
Subsidios y donaciones,2020-Q4,5096917.022417,2020,4,Gobierno General
Subsidios y donaciones,2021-Q1,4544472.41398,2021,1,Gobierno General
Subsidios y donaciones,2021-Q2,8901686.451708,2021,2,Gobierno General
Subsidios y donaciones,2021-Q3,12532211.757453004,2021,3,Gobierno General
Subsidios y donaciones,2021-Q4,11407638.495682886,2021,4,Gobierno General
Subsidios y donaciones,2022-Q1,4281137.545699,2022,1,Gobierno General
Subsidios y donaciones,2022-Q2,5172091.348157998,2022,2,Gobierno General
Subsidios y donaciones,2022-Q3,6550325.128938,2022,3,Gobierno General
Subsidios y donaciones,2022-Q4,5272312.999144001,2022,4,Gobierno General
Subsidios y donaciones,2023-Q1,4692545.845768,2023,1,Gobierno General
Subsidios y donaciones,2023-Q2,5591149.878709001,2023,2,Gobierno General
Subsidios y donaciones,2023-Q3,5181748.232714893,2023,3,Gobierno General
Subsidios y donaciones,2023-Q4,5803107.242250126,2023,4,Gobierno General
Subsidios y donaciones,2024-Q1,5042596.271553999,2024,1,Gobierno General
Subsidios y donaciones,2024-Q2,5543271.083000999,2024,2,Gobierno General
Subsidios y donaciones,2024-Q3,5349440.598646,2024,3,Gobierno General
Subsidios y donaciones,2024-Q4,6113658.176860999,2024,4,Gobierno General
Subsidios y donaciones,2025-Q1,4871153.789502999,2025,1,Gobierno General
Subsidios y donaciones,2025-Q2,5803821.043447999,2025,2,Gobierno General
Subsidios y donaciones,2025-Q3,5610942.123925,2025,3,Gobierno General
Subsidios y donaciones,2025-Q4,6173363.256820821,2025,4,Gobierno General
Prestaciones previsionales,2017-Q1,1846720.545214,2017,1,Gobierno General
Prestaciones previsionales,2017-Q2,1782789.8387870004,2017,2,Gobierno General
Prestaciones previsionales,2017-Q3,1807686.3419969997,2017,3,Gobierno General
Prestaciones previsionales,2017-Q4,1817443.4600489999,2017,4,Gobierno General
Prestaciones previsionales,2018-Q1,1933407.634073,2018,1,Gobierno General
Prestaciones previsionales,2018-Q2,1897833.6497809996,2018,2,Gobierno General
Prestaciones previsionales,2018-Q3,1877295.445766,2018,3,Gobierno General
Prestaciones previsionales,2018-Q4,1902793.16513,2018,4,Gobierno General
Prestaciones previsionales,2019-Q1,2016522.899154,2019,1,Gobierno General
Prestaciones previsionales,2019-Q2,1911410.932592,2019,2,Gobierno General
Prestaciones previsionales,2019-Q3,1965030.7008570002,2019,3,Gobierno General
Prestaciones previsionales,2019-Q4,2000398.9445910002,2019,4,Gobierno General
Prestaciones previsionales,2020-Q1,2333315.750968,2020,1,Gobierno General
Prestaciones previsionales,2020-Q2,2083681.9512519995,2020,2,Gobierno General
Prestaciones previsionales,2020-Q3,2149856.5548320003,2020,3,Gobierno General
Prestaciones previsionales,2020-Q4,2333835.121999,2020,4,Gobierno General
Prestaciones previsionales,2021-Q1,2249296.329927,2021,1,Gobierno General
Prestaciones previsionales,2021-Q2,2283518.4196889997,2021,2,Gobierno General
Prestaciones previsionales,2021-Q3,2175050.4976549996,2021,3,Gobierno General
Prestaciones previsionales,2021-Q4,2695964.632616862,2021,4,Gobierno General
Prestaciones previsionales,2022-Q1,2500772.982561,2022,1,Gobierno General
Prestaciones previsionales,2022-Q2,2629731.661539,2022,2,Gobierno General
Prestaciones previsionales,2022-Q3,3056525.3642619997,2022,3,Gobierno General
Prestaciones previsionales,2022-Q4,3288103.2675860003,2022,4,Gobierno General
Prestaciones previsionales,2023-Q1,3612083.857061,2023,1,Gobierno General
Prestaciones previsionales,2023-Q2,3606335.978485999,2023,2,Gobierno General
Prestaciones previsionales,2023-Q3,3482350.72717,2023,3,Gobierno General
Prestaciones previsionales,2023-Q4,3600866.6659379997,2023,4,Gobierno General
Prestaciones previsionales,2024-Q1,3800189.9082090002,2024,1,Gobierno General
Prestaciones previsionales,2024-Q2,3805345.482353,2024,2,Gobierno General
Prestaciones previsionales,2024-Q3,3736300.2883790005,2024,3,Gobierno General
Prestaciones previsionales,2024-Q4,3801776.758365999,2024,4,Gobierno General
Prestaciones previsionales,2025-Q1,4176872.8136709994,2025,1,Gobierno General
Prestaciones previsionales,2025-Q2,4093042.8687620005,2025,2,Gobierno General
Prestaciones previsionales,2025-Q3,4054211.7336459993,2025,3,Gobierno General
Prestaciones previsionales,2025-Q4,4144786.5629215525,2025,4,Gobierno General
Otros,2017-Q1,29200.814150000002,2017,1,Gobierno General
Otros,2017-Q2,37670.036569,2017,2,Gobierno General
Otros,2017-Q3,29468.695322,2017,3,Gobierno General
Otros,2017-Q4,35414.776879,2017,4,Gobierno General
Otros,2018-Q1,30415.021188000002,2018,1,Gobierno General
Otros,2018-Q2,45833.52777,2018,2,Gobierno General
Otros,2018-Q3,40720.392837,2018,3,Gobierno General
Otros,2018-Q4,58447.964098,2018,4,Gobierno General
Otros,2019-Q1,38124.64595,2019,1,Gobierno General
Otros,2019-Q2,33658.073698,2019,2,Gobierno General
Otros,2019-Q3,34879.607661,2019,3,Gobierno General
Otros,2019-Q4,63934.41860999999,2019,4,Gobierno General
Otros,2020-Q1,41800.407152,2020,1,Gobierno General
Otros,2020-Q2,33440.473779,2020,2,Gobierno General
Otros,2020-Q3,38702.573886,2020,3,Gobierno General
Otros,2020-Q4,57195.20853,2020,4,Gobierno General
Otros,2021-Q1,42945.105604,2021,1,Gobierno General
Otros,2021-Q2,48474.919261999996,2021,2,Gobierno General
Otros,2021-Q3,58372.602738,2021,3,Gobierno General
Otros,2021-Q4,76039.00826400623,2021,4,Gobierno General
Otros,2022-Q1,72344.806755,2022,1,Gobierno General
Otros,2022-Q2,49420.769866999995,2022,2,Gobierno General
Otros,2022-Q3,65841.729223,2022,3,Gobierno General
Otros,2022-Q4,184227.17426499998,2022,4,Gobierno General
Otros,2023-Q1,92696.435207,2023,1,Gobierno General
Otros,2023-Q2,61552.347574,2023,2,Gobierno General
Otros,2023-Q3,69586.99169378531,2023,3,Gobierno General
Otros,2023-Q4,110632.8805740235,2023,4,Gobierno General
Otros,2024-Q1,108808.400265,2024,1,Gobierno General
Otros,2024-Q2,77237.165736,2024,2,Gobierno General
Otros,2024-Q3,144743.422256,2024,3,Gobierno General
Otros,2024-Q4,124429.713905,2024,4,Gobierno General
Otros,2025-Q1,101161.695255,2025,1,Gobierno General
Otros,2025-Q2,101662.41263399998,2025,2,Gobierno General
Otros,2025-Q3,99238.00546,2025,3,Gobierno General
Otros,2025-Q4,169548.34171784145,2025,4,Gobierno General
