categoria,periodo,valor,año,trimestre,fuente
Otorgamiento de préstamos,2019-Q2,240977.62197000004,2019,2,Gobierno Central
Otorgamiento de préstamos,2019-Q3,258771.64062,2019,3,Gobierno Central
Otorgamiento de préstamos,2019-Q4,281048.58894000005,2019,4,Gobierno Central
Otorgamiento de préstamos,2020-Q1,177358.43724,2020,1,Gobierno Central
Otorgamiento de préstamos,2020-Q2,250697.01259999996,2020,2,Gobierno Central
Otorgamiento de préstamos,2020-Q3,938379.97826,2020,3,Gobierno Central
Otorgamiento de préstamos,2020-Q4,818654.9771900001,2020,4,Gobierno Central
Otorgamiento de préstamos,2021-Q1,183127.60522000003,2021,1,Gobierno Central
Otorgamiento de préstamos,2021-Q2,971948.57197,2021,2,Gobierno Central
Otorgamiento de préstamos,2021-Q3,459690.9828100001,2021,3,Gobierno Central
Otorgamiento de préstamos,2021-Q4,315138.9233600001,2021,4,Gobierno Central
Otorgamiento de préstamos,2022-Q1,135515.63402,2022,1,Gobierno Central
Otorgamiento de préstamos,2022-Q2,237893.51311,2022,2,Gobierno Central
Otorgamiento de préstamos,2022-Q3,231050.1973200001,2022,3,Gobierno Central
Otorgamiento de préstamos,2022-Q4,403105.89976,2022,4,Gobierno Central
Otorgamiento de préstamos,2023-Q1,285995.20875999995,2023,1,Gobierno Central
Otorgamiento de préstamos,2023-Q2,301421.60649,2023,2,Gobierno Central
Otorgamiento de préstamos,2023-Q3,325418.42868,2023,3,Gobierno Central
Otorgamiento de préstamos,2023-Q4,573665.9030400001,2023,4,Gobierno Central
Otorgamiento de préstamos,2024-Q1,355992.10584999993,2024,1,Gobierno Central
Otorgamiento de préstamos,2024-Q2,436803.5056199999,2024,2,Gobierno Central
Otorgamiento de préstamos,2024-Q3,428349.40527,2024,3,Gobierno Central
Otorgamiento de préstamos,2024-Q4,681913.2622600002,2024,4,Gobierno Central
Otorgamiento de préstamos,2025-Q1,542049.9049300002,2025,1,Gobierno Central
Otorgamiento de préstamos,2025-Q2,660208.6195,2025,2,Gobierno Central
Otorgamiento de préstamos,2025-Q3,424963.27617,2025,3,Gobierno Central
Otorgamiento de préstamos,2025-Q4,657131.03029,2025,4,Gobierno Central
Recuperación de préstamos,2017-Q1,288927.93642,2017,1,Gobierno Central
Recuperación de préstamos,2017-Q2,80426.80838,2017,2,Gobierno Central
Recuperación de préstamos,2017-Q3,99964.59861000002,2017,3,Gobierno Central
Recuperación de préstamos,2017-Q4,119329.44503,2017,4,Gobierno Central
Recuperación de préstamos,2018-Q1,350472.52337000007,2018,1,Gobierno Central
Recuperación de préstamos,2018-Q2,141949.42956000002,2018,2,Gobierno Central
Recuperación de préstamos,2018-Q3,74971.71683,2018,3,Gobierno Central
Recuperación de préstamos,2018-Q4,190476.64585,2018,4,Gobierno Central
Recuperación de préstamos,2019-Q1,497389.6346,2019,1,Gobierno Central
Recuperación de préstamos,2019-Q2,186649.36157000004,2019,2,Gobierno Central
Recuperación de préstamos,2019-Q3,163238.44303999995,2019,3,Gobierno Central
Recuperación de préstamos,2019-Q4,392372.13416,2019,4,Gobierno Central
Recuperación de préstamos,2020-Q1,612996.46044,2020,1,Gobierno Central
Recuperación de préstamos,2020-Q2,237155.05506000004,2020,2,Gobierno Central
Recuperación de préstamos,2020-Q3,208616.00248999998,2020,3,Gobierno Central
Recuperación de préstamos,2020-Q4,395798.79016,2020,4,Gobierno Central
Recuperación de préstamos,2021-Q1,681565.7311299997,2021,1,Gobierno Central
Recuperación de préstamos,2021-Q2,385310.1760200001,2021,2,Gobierno Central
Recuperación de préstamos,2021-Q3,253940.35618000003,2021,3,Gobierno Central
Recuperación de préstamos,2021-Q4,353931.15729,2021,4,Gobierno Central
Recuperación de préstamos,2022-Q1,825907.6108699999,2022,1,Gobierno Central
Recuperación de préstamos,2022-Q2,361848.92815,2022,2,Gobierno Central
Recuperación de préstamos,2022-Q3,337497.2735700001,2022,3,Gobierno Central
Recuperación de préstamos,2022-Q4,462240.34742,2022,4,Gobierno Central
Recuperación de préstamos,2023-Q1,1258146.69216,2023,1,Gobierno Central
Recuperación de préstamos,2023-Q2,326739.94615000003,2023,2,Gobierno Central
Recuperación de préstamos,2023-Q3,277101.1971599999,2023,3,Gobierno Central
Recuperación de préstamos,2023-Q4,310514.89450000005,2023,4,Gobierno Central
Recuperación de préstamos,2024-Q1,1598650.40967,2024,1,Gobierno Central
Recuperación de préstamos,2024-Q2,506326.1156,2024,2,Gobierno Central
Recuperación de préstamos,2024-Q3,438491.0530300001,2024,3,Gobierno Central
Recuperación de préstamos,2024-Q4,398386.63920000003,2024,4,Gobierno Central
Recuperación de préstamos,2025-Q1,1902883.46601,2025,1,Gobierno Central
Recuperación de préstamos,2025-Q2,375732.46640000015,2025,2,Gobierno Central
